Source,Target,Type,Id,Label,Weight
400,401,Directed,430,,1.0
400,402,Directed,431,,1.0
400,438,Directed,889,,1.0
401,426,Directed,1033,,1.0
136,436,Directed,619,,1.0
136,459,Directed,827,,1.0
436,437,Directed,467,,1.0
436,438,Directed,468,,1.0
436,486,Directed,808,,1.0
340,341,Directed,368,,1.0
340,366,Directed,702,,1.0
341,342,Directed,369,,1.0
341,343,Directed,370,,1.0
341,394,Directed,570,,1.0
390,392,Directed,418,,1.0
390,416,Directed,757,,1.0
390,475,Directed,711,,1.0
390,476,Directed,858,,1.0
390,487,Directed,958,,1.0
392,394,Directed,420,,1.0
392,444,Directed,935,,1.0
394,395,Directed,422,,1.0
394,396,Directed,423,,1.0
395,397,Directed,424,,1.0
484,486,Directed,508,,1.0
486,487,Directed,510,,1.0
485,487,Directed,509,,1.0
167,202,Directed,727,,1.0
202,204,Directed,236,,1.0
202,289,Directed,905,,1.0
202,357,Directed,600,,1.0
202,369,Directed,780,,1.0
368,369,Directed,394,,1.0
368,370,Directed,395,,1.0
368,469,Directed,852,,1.0
369,370,Directed,396,,1.0
369,376,Directed,745,,1.0
73,74,Directed,111,,1.0
73,147,Directed,532,,1.0
73,203,Directed,1041,,1.0
73,412,Directed,1001,,1.0
73,463,Directed,965,,1.0
147,214,Directed,922,,1.0
147,233,Directed,768,,1.0
147,427,Directed,1032,,1.0
147,470,Directed,537,,1.0
425,426,Directed,454,,1.0
425,427,Directed,455,,1.0
426,427,Directed,456,,1.0
426,428,Directed,457,,1.0
118,427,Directed,832,,1.0
118,471,Directed,975,,1.0
469,470,Directed,496,,1.0
469,471,Directed,497,,1.0
470,472,Directed,498,,1.0
471,472,Directed,499,,1.0
471,493,Directed,587,,1.0
290,291,Directed,321,,1.0
290,323,Directed,859,,1.0
290,371,Directed,995,,1.0
290,444,Directed,625,,1.0
291,292,Directed,322,,1.0
292,294,Directed,323,,1.0
292,341,Directed,558,,1.0
292,480,Directed,914,,1.0
294,296,Directed,326,,1.0
294,478,Directed,869,,1.0
296,306,Directed,573,,1.0
306,308,Directed,337,,1.0
306,342,Directed,737,,1.0
306,411,Directed,1016,,1.0
306,422,Directed,829,,1.0
306,440,Directed,953,,1.0
